title,link,original,sale,discount,currency,date,time
the last pixel,https://store.steampowered.com/app/1182680/The_Last_Pixel/?snr=1_7_7_2300_150_67,1.20,0.60,50,CDN,2020-04-25,14:30
how about spikes,https://store.steampowered.com/app/847570/How_About_Spikes/?snr=1_7_7_2300_150_67,5.69,2.84,50,CDN,2020-04-25,14:30
repulsanoid,https://store.steampowered.com/app/550890/Repulsanoid/?snr=1_7_7_2300_150_67,1.19,0.59,50,CDN,2020-04-25,14:30
asteroid rkd,https://store.steampowered.com/app/871640/Asteroid_RKD/?snr=1_7_7_2300_150_67,1.19,0.59,50,CDN,2020-04-25,14:30
spacecoaster vr,https://store.steampowered.com/app/738290/SpaceCoaster_VR/?snr=1_7_7_2300_150_67,2.29,1.14,50,CDN,2020-04-25,14:30
kiki's adventure,https://store.steampowered.com/app/1167540/KiKis_adventure/?snr=1_7_7_2300_150_67,1.19,0.59,50,CDN,2020-04-25,14:30
deathly storm: the edge of life,https://store.steampowered.com/app/795950/Deathly_Storm_The_Edge_of_Life/?snr=1_7_7_2300_150_68,22.79,11.39,50,CDN,2020-04-25,14:30
slider,https://store.steampowered.com/app/884900/Slider/?snr=1_7_7_2300_150_68,1.19,0.59,50,CDN,2020-04-25,14:30
darklast,https://store.steampowered.com/app/644890/DarkLast/?snr=1_7_7_2300_150_68,1.19,0.59,50,CDN,2020-04-25,14:30
kawaii girl,https://store.steampowered.com/app/1198390/Kawaii_Girl/?snr=1_7_7_2300_150_68,2.29,1.71,25,CDN,2020-04-25,14:30
caviar - endless stress reliever,https://store.steampowered.com/app/764740/Caviar__Endless_Stress_Reliever/?snr=1_7_7_2300_150_68,2.29,1.14,50,CDN,2020-04-25,14:30
scrolls of the lord,https://store.steampowered.com/app/723070/Scrolls_of_the_Lord/?snr=1_7_7_2300_150_68,3.39,1.69,50,CDN,2020-04-25,14:30
gimel dimension,https://store.steampowered.com/app/916470/Gimel_Dimension/?snr=1_7_7_2300_150_68,1.19,0.59,50,CDN,2020-04-25,14:30
shopping clutter 2: christmas square,https://store.steampowered.com/app/932970/Shopping_Clutter_2_Christmas_Square/?snr=1_7_7_2300_150_68,1.19,0.59,50,CDN,2020-04-25,14:30
blackbeard the cursed jungle,https://store.steampowered.com/app/1151310/Blackbeard_the_Cursed_Jungle/?snr=1_7_7_2300_150_68,1.19,0.59,50,CDN,2020-04-25,14:30
desert of doitjma,https://store.steampowered.com/app/1225910/Desert_of_Doitjma/?snr=1_7_7_2300_150_68,1.19,0.59,50,CDN,2020-04-25,14:30
survival space: unlimited shooting,https://store.steampowered.com/app/781830/Survival_Space_Unlimited_Shooting/?snr=1_7_7_2300_150_68,1.19,0.59,50,CDN,2020-04-25,14:30
horror maze - dungeon edition,https://store.steampowered.com/app/886570/HORROR_MAZE__Dungeon_Edition/?snr=1_7_7_2300_150_68,2.29,1.14,50,CDN,2020-04-25,14:30
heroes of dark dungeon,https://store.steampowered.com/app/568670/Heroes_of_Dark_Dungeon/?snr=1_7_7_2300_150_68,3.39,1.69,50,CDN,2020-04-25,14:30
snowball rush,https://store.steampowered.com/app/1051160/Snowball_Rush/?snr=1_7_7_2300_150_68,1.19,0.59,50,CDN,2020-04-25,14:30
othello 2018,https://store.steampowered.com/app/874140/Othello_2018/?snr=1_7_7_2300_150_68,1.19,0.59,50,CDN,2020-04-25,14:30
robot pirates,https://store.steampowered.com/app/645780/Robot_Pirates/?snr=1_7_7_2300_150_68,2.19,1.09,50,CDN,2020-04-25,14:30
rapid,https://store.steampowered.com/app/847600/Rapid/?snr=1_7_7_2300_150_68,1.19,0.59,50,CDN,2020-04-25,14:30
need for spirit: off-road edition,https://store.steampowered.com/app/1015470/Need_for_Spirit_OffRoad_Edition/?snr=1_7_7_2300_150_68,1.19,0.59,50,CDN,2020-04-25,14:30
bitcoin vs brain,https://store.steampowered.com/app/817110/Bitcoin_VS_Brain/?snr=1_7_7_2300_150_68,1.19,0.59,50,CDN,2020-04-25,14:30
imm defense,https://store.steampowered.com/app/801150/IMM_Defense/?snr=1_7_7_2300_150_68,1.19,0.59,50,CDN,2020-04-25,14:30
blood island,https://store.steampowered.com/app/1009810/Blood_Island/?snr=1_7_7_2300_150_68,1.19,0.59,50,CDN,2020-04-25,14:30
oh so lucky\, doctor!,https://store.steampowered.com/app/1255160/Oh_So_Lucky_Doctor/?snr=1_7_7_2300_150_68,2.29,1.14,50,CDN,2020-04-25,14:30
i like the flowers,https://store.steampowered.com/app/1138300/I_LIKE_THE_FLOWERS/?snr=1_7_7_2300_150_68,1.19,0.59,50,CDN,2020-04-25,14:30
synzzball,https://store.steampowered.com/app/1129700/Synzzball/?snr=1_7_7_2300_150_68,2.29,1.14,50,CDN,2020-04-25,14:30
through blocks,https://store.steampowered.com/app/698610/Through_Blocks/?snr=1_7_7_2300_150_68,1.19,0.59,50,CDN,2020-04-25,14:30
the mummy pharaoh,https://store.steampowered.com/app/948120/The_Mummy_Pharaoh/?snr=1_7_7_2300_150_69,1.19,0.59,50,CDN,2020-04-25,14:30
arena 8,https://store.steampowered.com/app/856730/ARENA_8/?snr=1_7_7_2300_150_69,1.19,0.59,50,CDN,2020-04-25,14:30
speed up,https://store.steampowered.com/app/886580/SPEED_UP/?snr=1_7_7_2300_150_69,2.29,1.14,50,CDN,2020-04-25,14:30
skull rogue,https://store.steampowered.com/app/1210700/Skull_Rogue/?snr=1_7_7_2300_150_69,1.19,0.59,50,CDN,2020-04-25,14:30
christmas defence,https://store.steampowered.com/app/979290/Christmas_Defence/?snr=1_7_7_2300_150_69,1.19,0.59,50,CDN,2020-04-25,14:30
protect your planet,https://store.steampowered.com/app/730280/Protect_your_planet/?snr=1_7_7_2300_150_69,1.19,0.59,50,CDN,2020-04-25,14:30
madcowballs2,https://store.steampowered.com/app/1077680/MadCowBalls2/?snr=1_7_7_2300_150_69,1.19,0.59,50,CDN,2020-04-25,14:30
necronomistore,https://store.steampowered.com/app/1063360/Necronomistore/?snr=1_7_7_2300_150_69,1.19,0.59,50,CDN,2020-04-25,14:30
shooting star,https://store.steampowered.com/app/1180700/Shooting_Star/?snr=1_7_7_2300_150_69,1.19,0.59,50,CDN,2020-04-25,14:30
dodge dummy,https://store.steampowered.com/app/1007990/Dodge_Dummy/?snr=1_7_7_2300_150_69,1.19,0.59,50,CDN,2020-04-25,14:30
travel mosaics 6: christmas around the world,https://store.steampowered.com/app/754830/Travel_Mosaics_6_Christmas_Around_the_World/?snr=1_7_7_2300_150_69,1.19,0.59,50,CDN,2020-04-25,14:30
dodge diego,https://store.steampowered.com/app/1029050/Dodge_Diego/?snr=1_7_7_2300_150_69,1.19,0.59,50,CDN,2020-04-25,14:30
npc problems: vertex coloring,https://store.steampowered.com/app/1180610/Npc_Problems_Vertex_Coloring/?snr=1_7_7_2300_150_69,1.19,0.59,50,CDN,2020-04-25,14:30
royal life: hard to be a queen,https://store.steampowered.com/app/1110280/Royal_Life_Hard_to_be_a_Queen/?snr=1_7_7_2300_150_69,4.65,2.32,50,CDN,2020-04-25,14:30
red zirion,https://store.steampowered.com/app/1247400/Red_Zirion/?snr=1_7_7_2300_150_69,3.39,1.69,50,CDN,2020-04-25,14:30
how to become a ninja: part 1,https://store.steampowered.com/app/1185390/How_to_Become_a_Ninja_Part_1/?snr=1_7_7_2300_150_69,1.19,0.59,50,CDN,2020-04-25,14:30
medieval - embers of war,https://store.steampowered.com/app/1171070/Medieval__Embers_of_War/?snr=1_7_7_2300_150_69,2.29,1.14,50,CDN,2020-04-25,14:30
king's table - the legend of ragnarok,https://store.steampowered.com/app/719310/Kings_Table__The_Legend_of_Ragnarok/?snr=1_7_7_2300_150_69,5.69,2.56,55,CDN,2020-04-25,14:30
musical reflex,https://store.steampowered.com/app/758790/Musical_Reflex/?snr=1_7_7_2300_150_69,2.29,1.03,55,CDN,2020-04-25,14:30
tactic code - 战术代码,https://store.steampowered.com/app/908020/Tactic_Code/?snr=1_7_7_2300_150_69,3.39,1.52,55,CDN,2020-04-25,14:30
anticorps vr,https://store.steampowered.com/app/1101220/Anticorps_VR/?snr=1_7_7_2300_150_69,14.49,6.52,55,CDN,2020-04-25,14:30
fighting box,https://store.steampowered.com/app/721420/FIGHTING_BOX/?snr=1_7_7_2300_150_69,1.19,0.59,50,CDN,2020-04-25,14:30
guns and ghosts,https://store.steampowered.com/app/945110/Guns_and_Ghosts/?snr=1_7_7_2300_150_69,5.69,2.84,50,CDN,2020-04-25,14:30
the art - metamorphosis,https://store.steampowered.com/app/1139470/THE_ART__Metamorphosis/?snr=1_7_7_2300_150_69,1.19,0.59,50,CDN,2020-04-25,14:30
factory of monsters,https://store.steampowered.com/app/875500/Factory_of_Monsters/?snr=1_7_7_2300_150_69,2.29,1.14,50,CDN,2020-04-25,14:30
soccering,https://store.steampowered.com/app/1012530/Soccering/?snr=1_7_7_2300_150_70,1.16,0.59,49,CDN,2020-04-25,14:30
ロストカラーズ／再装版 / lostcolors,https://store.steampowered.com/app/1284660/__LOSTCOLORS/?snr=1_7_7_2300_150_70,39.99,27.99,30,CDN,2020-04-25,14:30
rayless,https://store.steampowered.com/app/584760/Rayless/?snr=1_7_7_2300_150_70,2.29,1.05,54,CDN,2020-04-25,14:30
immortal realms: vampire wars,https://store.steampowered.com/app/1024480/Immortal_Realms_Vampire_Wars/?snr=1_7_7_2300_150_70,45.49,38.67,15,CDN,2020-04-25,14:30
farm world,https://store.steampowered.com/app/338350/Farm_World/?snr=1_7_7_2300_150_70,6.49,4.21,35,CDN,2020-04-25,14:30
d.a.m.a.g.e,https://store.steampowered.com/app/1082990/DAMAGE/?snr=1_7_7_2300_150_70,2.29,1.21,47,CDN,2020-04-25,14:30
n0-exit,https://store.steampowered.com/app/503430/N0EXIT/?snr=1_7_7_2300_150_70,1.09,0.59,46,CDN,2020-04-25,14:30
urizen shadows of the cold deluxe frosty edition,https://store.steampowered.com/app/397700/Urizen_Shadows_of_the_Cold_Deluxe_Frosty_Edition/?snr=1_7_7_2300_150_70,2.29,1.09,52,CDN,2020-04-25,14:30
1912 titanic mystery,https://store.steampowered.com/app/1114270/1912_Titanic_Mystery/?snr=1_7_7_2300_150_70,5.00,3.00,40,CDN,2020-04-25,14:30
zombies in the dark,https://store.steampowered.com/app/928410/Zombies_In_The_Dark/?snr=1_7_7_2300_150_70,1.10,0.59,46,CDN,2020-04-25,14:30
dungeon dreams (female protagonist),https://store.steampowered.com/app/1141360/Dungeon_Dreams_Female_Protagonist/?snr=1_7_7_2300_150_70,12.49,7.49,40,CDN,2020-04-25,14:30
kick them out!!!,https://store.steampowered.com/app/873280/Kick_Them_Out/?snr=1_7_7_2300_150_70,1.19,0.65,45,CDN,2020-04-25,14:30
deadly traps,https://store.steampowered.com/app/690080/Deadly_Traps/?snr=1_7_7_2300_150_70,1.09,0.59,46,CDN,2020-04-25,14:30
oh frog,https://store.steampowered.com/app/1281580/Oh_Frog/?snr=1_7_7_2300_150_70,22.79,13.67,40,CDN,2020-04-25,14:30
spaceguy: red space,https://store.steampowered.com/app/976240/Spaceguy_Red_Space/?snr=1_7_7_2300_150_70,2.29,1.12,51,CDN,2020-04-25,14:30
land war,https://store.steampowered.com/app/1030960/Land_War/?snr=1_7_7_2300_150_70,5.69,2.78,51,CDN,2020-04-25,14:30
three of a fish,https://store.steampowered.com/app/1157080/Three_Of_a_Fish/?snr=1_7_7_2300_150_70,1.19,0.65,45,CDN,2020-04-25,14:30
mistero a villa milaflora,https://store.steampowered.com/app/1028880/Mistero_a_Villa_MilaFlora/?snr=1_7_7_2300_150_70,1.19,0.65,45,CDN,2020-04-25,14:30
block run,https://store.steampowered.com/app/1061390/Block_Run/?snr=1_7_7_2300_150_70,1.19,0.65,45,CDN,2020-04-25,14:30
zumou battoru,https://store.steampowered.com/app/1085230/Zumou_Battoru/?snr=1_7_7_2300_150_70,1.19,0.65,45,CDN,2020-04-25,14:30
time to fight,https://store.steampowered.com/app/1012490/Time_to_Fight/?snr=1_7_7_2300_150_70,1.19,0.65,45,CDN,2020-04-25,14:30
pull ball,https://store.steampowered.com/app/1006920/Pull_Ball/?snr=1_7_7_2300_150_70,1.19,0.65,45,CDN,2020-04-25,14:30
return to earth,https://store.steampowered.com/app/1135750/Return_to_Earth/?snr=1_7_7_2300_150_70,1.19,0.66,45,CDN,2020-04-25,14:30
aly girls,https://store.steampowered.com/app/1286620/ALY_Girls/?snr=1_7_7_2300_150_70,1.19,0.71,40,CDN,2020-04-25,14:30
toybit quest,https://store.steampowered.com/app/847800/Toybit_Quest/?snr=1_7_7_2300_150_70,4.65,2.32,50,CDN,2020-04-25,14:30
prelude for a dream,https://store.steampowered.com/app/661440/Prelude_for_a_Dream/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
go kart survival,https://store.steampowered.com/app/713570/Go_Kart_Survival/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
amazeing lemons,https://store.steampowered.com/app/754400/Amazeing_Lemons/?snr=1_7_7_2300_150_71,6.69,3.34,50,CDN,2020-04-25,14:30
man of honor,https://store.steampowered.com/app/756740/Man_of_Honor/?snr=1_7_7_2300_150_71,11.49,5.74,50,CDN,2020-04-25,14:30
toybit quest,https://store.steampowered.com/app/847800/Toybit_Quest/?snr=1_7_7_2300_150_71,4.65,2.32,50,CDN,2020-04-25,14:30
vinios,https://store.steampowered.com/app/1068100/Vinios/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
krasava shot,https://store.steampowered.com/app/1054250/krAsAvA_Shot/?snr=1_7_7_2300_150_71,2.29,1.14,50,CDN,2020-04-25,14:30
plunger knight - washers of truth,https://store.steampowered.com/app/1055780/Plunger_Knight__Washers_of_Truth/?snr=1_7_7_2300_150_71,2.29,1.14,50,CDN,2020-04-25,14:30
forgotten in hell,https://store.steampowered.com/app/1065830/FORGOTTEN_IN_HELL/?snr=1_7_7_2300_150_71,3.39,1.69,50,CDN,2020-04-25,14:30
the fate of the bully,https://store.steampowered.com/app/1122250/THE_FATE_OF_THE_BULLY/?snr=1_7_7_2300_150_71,2.29,1.14,50,CDN,2020-04-25,14:30
seed of amaranth,https://store.steampowered.com/app/888750/Seed_of_Amaranth/?snr=1_7_7_2300_150_71,5.69,2.84,50,CDN,2020-04-25,14:30
daytona racing,https://store.steampowered.com/app/905300/Daytona_Racing/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
chocolate makes you happy: valentine's day,https://store.steampowered.com/app/1006880/Chocolate_makes_you_happy_Valentines_Day/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
island 404,https://store.steampowered.com/app/993330/ISLAND_404/?snr=1_7_7_2300_150_71,5.69,2.84,50,CDN,2020-04-25,14:30
game quotes - the game,https://store.steampowered.com/app/920660/GAME_QUOTES__THE_GAME/?snr=1_7_7_2300_150_71,2.29,1.14,50,CDN,2020-04-25,14:30
yashik,https://store.steampowered.com/app/754800/Yashik/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
horror maze - sci-fi edition,https://store.steampowered.com/app/939190/HORROR_MAZE__SciFi_Edition/?snr=1_7_7_2300_150_71,2.29,1.14,50,CDN,2020-04-25,14:30
a top-down job: blood gain,https://store.steampowered.com/app/934470/A_TopDown_Job_Blood_Gain/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
stick to the end,https://store.steampowered.com/app/952970/Stick_to_the_end/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
dodge this!,https://store.steampowered.com/app/1032260/Dodge_This/?snr=1_7_7_2300_150_71,1.19,0.59,50,CDN,2020-04-25,14:30
babylonia,https://store.steampowered.com/app/1119890/Babylonia/?snr=1_7_7_2300_150_71,4.65,2.32,50,CDN,2020-04-25,14:30
qr code killer,https://store.steampowered.com/app/1150290/QR_Code_Killer/?snr=1_7_7_2300_150_71,11.49,5.74,50,CDN,2020-04-25,14:30
safari grounds - the wilpattu leopard,https://store.steampowered.com/app/1156130/Safari_Grounds__The_Wilpattu_Leopard/?snr=1_7_7_2300_150_71,2.29,1.14,50,CDN,2020-04-25,14:30
smart moves,https://store.steampowered.com/app/1209520/Smart_Moves/?snr=1_7_7_2300_150_71,7.99,3.99,50,CDN,2020-04-25,14:30
veggie killer - remastered,https://store.steampowered.com/app/1189920/VEGGIE_KILLER__REMASTERED/?snr=1_7_7_2300_150_71,5.69,2.84,50,CDN,2020-04-25,14:30
veggie killer - remastered,https://store.steampowered.com/app/1189920/VEGGIE_KILLER__REMASTERED/?snr=1_7_7_2300_150_72,5.69,2.84,50,CDN,2020-04-25,14:30
smart moves,https://store.steampowered.com/app/1209520/Smart_Moves/?snr=1_7_7_2300_150_72,7.99,3.99,50,CDN,2020-04-25,14:30
muscle car robot,https://store.steampowered.com/app/1058500/Muscle_Car_Robot/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
peas adventure,https://store.steampowered.com/app/1062120/Peas_Adventure/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
the lost light of sisu,https://store.steampowered.com/app/876150/The_Lost_Light_of_Sisu/?snr=1_7_7_2300_150_72,11.49,5.74,50,CDN,2020-04-25,14:30
portal dogs,https://store.steampowered.com/app/1183200/Portal_Dogs/?snr=1_7_7_2300_150_72,5.69,2.84,50,CDN,2020-04-25,14:30
man face spider i,https://store.steampowered.com/app/1260690/Man_Face_Spider_I/?snr=1_7_7_2300_150_72,7.99,3.99,50,CDN,2020-04-25,14:30
rusty runner,https://store.steampowered.com/app/891990/Rusty_Runner/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
pixel robot hunter,https://store.steampowered.com/app/935660/Pixel_Robot_Hunter/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
cat defense,https://store.steampowered.com/app/1036840/Cat_Defense/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
quest for wartorn brotherhood,https://store.steampowered.com/app/1076830/Quest_For_Wartorn_Brotherhood/?snr=1_7_7_2300_150_72,2.29,1.14,50,CDN,2020-04-25,14:30
meowk and frocco,https://store.steampowered.com/app/1088110/Meowk_and_Frocco/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
slime adventure legacy,https://store.steampowered.com/app/1138290/Slime_Adventure_Legacy/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
next hand master,https://store.steampowered.com/app/1138360/Next_Hand_Master/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
disc golf adventure vr,https://store.steampowered.com/app/1164550/Disc_Golf_Adventure_VR/?snr=1_7_7_2300_150_72,11.49,5.74,50,CDN,2020-04-25,14:30
hockeysplit,https://store.steampowered.com/app/1206000/Hockeysplit/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
infinity racer xd,https://store.steampowered.com/app/1189880/INFINITY_RACER_XD/?snr=1_7_7_2300_150_72,4.65,2.32,50,CDN,2020-04-25,14:30
space digger,https://store.steampowered.com/app/1007930/Space_Digger/?snr=1_7_7_2300_150_72,1.99,0.99,50,CDN,2020-04-25,14:30
symmetry: early access,https://store.steampowered.com/app/1130400/Symmetry_Early_Access/?snr=1_7_7_2300_150_72,8.99,4.49,50,CDN,2020-04-25,14:30
999,https://store.steampowered.com/app/876840/999/?snr=1_7_7_2300_150_72,11.49,5.74,50,CDN,2020-04-25,14:30
samozbor: rebellion,https://store.steampowered.com/app/982100/Samozbor_Rebellion/?snr=1_7_7_2300_150_72,1.19,0.59,50,CDN,2020-04-25,14:30
eslander,https://store.steampowered.com/app/1069250/Eslander/?snr=1_7_7_2300_150_72,11.49,5.74,50,CDN,2020-04-25,14:30
mutiny island,https://store.steampowered.com/app/709490/Mutiny_Island/?snr=1_7_7_2300_150_72,8.99,4.49,50,CDN,2020-04-25,14:30
leaf,https://store.steampowered.com/app/1048960/Leaf/?snr=1_7_7_2300_150_72,17.49,10.14,42,CDN,2020-04-25,14:30
math puzzle alpha challenge,https://store.steampowered.com/app/1278930/Math_Puzzle_Alpha_Challenge/?snr=1_7_7_2300_150_72,1.19,0.71,40,CDN,2020-04-25,14:30
advancity,https://store.steampowered.com/app/1197110/Advancity/?snr=1_7_7_2300_150_73,17.49,15.74,10,CDN,2020-04-25,14:30
space ranger vr,https://store.steampowered.com/app/1222230/Space_Ranger_VR/?snr=1_7_7_2300_150_73,22.79,13.67,40,CDN,2020-04-25,14:30
windmill kings,https://store.steampowered.com/app/1180420/Windmill_Kings/?snr=1_7_7_2300_150_73,5.69,3.41,40,CDN,2020-04-25,14:30
street hoop,https://store.steampowered.com/app/1189520/Street_Hoop/?snr=1_7_7_2300_150_73,5.69,3.41,40,CDN,2020-04-25,14:30
iridescence,https://store.steampowered.com/app/792190/Iridescence/?snr=1_7_7_2300_150_73,4.65,2.69,42,CDN,2020-04-25,14:30
chataid,https://store.steampowered.com/app/1121250/ChatAid/?snr=1_7_7_2300_150_73,2.60,1.56,40,CDN,2020-04-25,14:30
super bounce ball,https://store.steampowered.com/app/1283860/Super_Bounce_Ball/?snr=1_7_7_2300_150_73,2.29,1.37,40,CDN,2020-04-25,14:30
泡泡三国,https://store.steampowered.com/app/1282240/_/?snr=1_7_7_2300_150_73,1.19,0.71,40,CDN,2020-04-25,14:30
labyrinth escape,https://store.steampowered.com/app/654950/Labyrinth_Escape/?snr=1_7_7_2300_150_73,1.09,0.59,46,CDN,2020-04-25,14:30
hamster daily,https://store.steampowered.com/app/839590/Hamster_Daily/?snr=1_7_7_2300_150_73,1.19,0.71,40,CDN,2020-04-25,14:30
t.a.r.s,https://store.steampowered.com/app/1239590/TARS/?snr=1_7_7_2300_150_73,2.29,1.37,40,CDN,2020-04-25,14:30
jetx space edition,https://store.steampowered.com/app/1073640/JetX_Space_Edition/?snr=1_7_7_2300_150_73,5.69,3.41,40,CDN,2020-04-25,14:30
amanda's sticker book 2 - amazing wildlife,https://store.steampowered.com/app/1039560/Amandas_Sticker_Book_2__Amazing_Wildlife/?snr=1_7_7_2300_150_73,3.39,2.03,40,CDN,2020-04-25,14:30
xecute,https://store.steampowered.com/app/1218930/Xecute/?snr=1_7_7_2300_150_73,4.65,2.79,40,CDN,2020-04-25,14:30
murder diaries: ankara,https://store.steampowered.com/app/795960/Murder_Diaries_Ankara/?snr=1_7_7_2300_150_73,17.49,10.49,40,CDN,2020-04-25,14:30
tricky fox,https://store.steampowered.com/app/1083450/Tricky_Fox/?snr=1_7_7_2300_150_73,1.19,0.71,40,CDN,2020-04-25,14:30
awe,https://store.steampowered.com/app/1285610/Awe/?snr=1_7_7_2300_150_73,5.69,3.69,35,CDN,2020-04-25,14:30
super orb collector,https://store.steampowered.com/app/1031640/Super_Orb_Collector/?snr=1_7_7_2300_150_73,2.29,1.37,40,CDN,2020-04-25,14:30
crash the game,https://store.steampowered.com/app/1161670/CRASH_THE_GAME/?snr=1_7_7_2300_150_73,1.19,0.71,40,CDN,2020-04-25,14:30
tal: wizard's adventures,https://store.steampowered.com/app/1197010/TAL_Wizards_Adventures/?snr=1_7_7_2300_150_73,2.29,1.37,40,CDN,2020-04-25,14:30
dungeon of dark,https://store.steampowered.com/app/1268540/Dungeon_Of_Dark/?snr=1_7_7_2300_150_73,2.29,1.37,40,CDN,2020-04-25,14:30
try again!,https://store.steampowered.com/app/1128370/Try_again/?snr=1_7_7_2300_150_73,2.29,1.37,40,CDN,2020-04-25,14:30
color party,https://store.steampowered.com/app/898380/Color_Party/?snr=1_7_7_2300_150_73,1.19,0.71,40,CDN,2020-04-25,14:30
hookshot,https://store.steampowered.com/app/1031570/Hookshot/?snr=1_7_7_2300_150_73,2.29,1.37,40,CDN,2020-04-25,14:30
hot pool,https://store.steampowered.com/app/727610/Hot_Pool/?snr=1_7_7_2300_150_73,1.19,0.71,40,CDN,2020-04-25,14:30
zombie claus,https://store.steampowered.com/app/1213640/Zombie_Claus/?snr=1_7_7_2300_150_74,6.69,3.67,45,CDN,2020-04-25,14:30
chicken wars,https://store.steampowered.com/app/668790/Chicken_Wars/?snr=1_7_7_2300_150_74,2.19,1.22,44,CDN,2020-04-25,14:30
space battle: humanity - casual strategy sci-fi,https://store.steampowered.com/app/661970/SPACE_BATTLE_Humanity__casual_strategy_scifi/?snr=1_7_7_2300_150_74,2.29,1.87,18,CDN,2020-04-25,14:30
greed 2: forbidden experiments,https://store.steampowered.com/app/1007730/Greed_2_Forbidden_Experiments/?snr=1_7_7_2300_150_74,5.00,3.35,33,CDN,2020-04-25,14:30
murderwave: digital slaughter,https://store.steampowered.com/app/817980/Murderwave_Digital_Slaughter/?snr=1_7_7_2300_150_74,4.65,2.69,42,CDN,2020-04-25,14:30
neonflight,https://store.steampowered.com/app/1246120/NeonFlight/?snr=1_7_7_2300_150_74,1.19,0.76,36,CDN,2020-04-25,14:30
the winter's deal - frosty edition,https://store.steampowered.com/app/1199800/The_Winters_Deal__Frosty_Edition/?snr=1_7_7_2300_150_74,5.69,3.81,33,CDN,2020-04-25,14:30
neocube,https://store.steampowered.com/app/671580/NeoCube/?snr=1_7_7_2300_150_74,1.09,0.70,36,CDN,2020-04-25,14:30
slinger vr,https://store.steampowered.com/app/609850/Slinger_VR/?snr=1_7_7_2300_150_74,17.49,14.86,15,CDN,2020-04-25,14:30
bounced,https://store.steampowered.com/app/656360/BOUNCED/?snr=1_7_7_2300_150_74,3.39,2.03,40,CDN,2020-04-25,14:30
in your realm,https://store.steampowered.com/app/898830/In_Your_Realm/?snr=1_7_7_2300_150_74,5.69,3.41,40,CDN,2020-04-25,14:30
zoological era,https://store.steampowered.com/app/950600/Zoological_Era/?snr=1_7_7_2300_150_74,1.19,0.71,40,CDN,2020-04-25,14:30
deadly maze: phase 1,https://store.steampowered.com/app/1127250/Deadly_Maze_Phase_1/?snr=1_7_7_2300_150_74,11.49,6.89,40,CDN,2020-04-25,14:30
infferno,https://store.steampowered.com/app/1211730/Infferno/?snr=1_7_7_2300_150_74,17.49,10.49,40,CDN,2020-04-25,14:30
super grower,https://store.steampowered.com/app/991750/Super_Grower/?snr=1_7_7_2300_150_74,2.29,1.37,40,CDN,2020-04-25,14:30
enchanted path,https://store.steampowered.com/app/993580/Enchanted_Path/?snr=1_7_7_2300_150_74,2.29,1.37,40,CDN,2020-04-25,14:30
super space jump man,https://store.steampowered.com/app/1035860/Super_Space_Jump_Man/?snr=1_7_7_2300_150_74,2.29,1.37,40,CDN,2020-04-25,14:30
planet lander,https://store.steampowered.com/app/1183140/Planet_Lander/?snr=1_7_7_2300_150_74,1.19,0.71,40,CDN,2020-04-25,14:30
riftstar raiders,https://store.steampowered.com/app/462630/RiftStar_Raiders/?snr=1_7_7_2300_150_74,22.79,13.67,40,CDN,2020-04-25,14:30
undead souls,https://store.steampowered.com/app/667170/Undead_Souls/?snr=1_7_7_2300_150_74,10.99,6.59,40,CDN,2020-04-25,14:30
maze slider,https://store.steampowered.com/app/1262260/Maze_Slider/?snr=1_7_7_2300_150_74,1.19,0.71,40,CDN,2020-04-25,14:30
b.o.t.s. and the robofriends,https://store.steampowered.com/app/971150/BOTS_and_the_Robofriends/?snr=1_7_7_2300_150_74,28.99,17.39,40,CDN,2020-04-25,14:30
fuktopia,https://store.steampowered.com/app/795490/FukTopia/?snr=1_7_7_2300_150_74,17.49,10.49,40,CDN,2020-04-25,14:30
nyanco card,https://store.steampowered.com/app/1272970/Nyanco_Card/?snr=1_7_7_2300_150_74,4.45,3.56,20,CDN,2020-04-25,14:30
