title,link,original,sale,discount,currency,date,time
the fog,https://store.steampowered.com/app/739030/The_Fog/?snr=1_7_7_2300_150_67,9.99,4.99,50,USD,2020-04-25,14:52:16.581145
hack_it,https://store.steampowered.com/app/444350/HACK_IT/?snr=1_7_7_2300_150_67,13.99,6.99,50,USD,2020-04-25,14:52:16.581145
psichodelya,https://store.steampowered.com/app/301680/Psichodelya/?snr=1_7_7_2300_150_67,1.99,0.99,50,USD,2020-04-25,14:52:16.582144
muspell,https://store.steampowered.com/app/1067700/Muspell/?snr=1_7_7_2300_150_67,19.99,17.99,10,USD,2020-04-25,14:52:16.583143
ottoman empire: spectacular millennium,https://store.steampowered.com/app/794480/Ottoman_Empire_Spectacular_Millennium/?snr=1_7_7_2300_150_67,24.99,9.99,60,USD,2020-04-25,14:52:16.583143
crisis of the middle ages,https://store.steampowered.com/app/1081260/Crisis_of_the_Middle_Ages/?snr=1_7_7_2300_150_67,1.99,0.75,62,USD,2020-04-25,14:52:16.584181
incoming evil,https://store.steampowered.com/app/926210/Incoming_Evil/?snr=1_7_7_2300_150_67,1.99,0.75,62,USD,2020-04-25,14:52:16.585147
steel eagle,https://store.steampowered.com/app/733750/Steel_Eagle/?snr=1_7_7_2300_150_67,2.99,0.98,67,USD,2020-04-25,14:52:16.586146
gallery one,https://store.steampowered.com/app/912260/Gallery_One/?snr=1_7_7_2300_150_67,2.99,0.98,67,USD,2020-04-25,14:52:16.586146
runoveryou,https://store.steampowered.com/app/1189970/Runoveryou/?snr=1_7_7_2300_150_67,2.99,0.98,67,USD,2020-04-25,14:52:16.587145
launch party,https://store.steampowered.com/app/675270/Launch_Party/?snr=1_7_7_2300_150_67,14.99,11.99,20,USD,2020-04-25,14:52:16.587145
verge:lost chapter,https://store.steampowered.com/app/400740/VERGELost_chapter/?snr=1_7_7_2300_150_67,0.99,0.49,51,USD,2020-04-25,14:52:16.588145
summit of the wolf,https://store.steampowered.com/app/1092800/Summit_of_the_Wolf/?snr=1_7_7_2300_150_67,14.99,13.49,10,USD,2020-04-25,14:52:16.589144
zuma legend vr,https://store.steampowered.com/app/935960/Zuma_Legend_VR/?snr=1_7_7_2300_150_67,7.99,5.99,25,USD,2020-04-25,14:52:16.589144
fit in,https://store.steampowered.com/app/986010/FIT_IN/?snr=1_7_7_2300_150_67,2.99,1.01,66,USD,2020-04-25,14:52:16.590144
darkness and flame: enemy in reflection,https://store.steampowered.com/app/1195230/Darkness_and_Flame_Enemy_in_Reflection/?snr=1_7_7_2300_150_67,6.99,6.29,10,USD,2020-04-25,14:52:16.591143
insert paper,https://store.steampowered.com/app/661490/Insert_Paper/?snr=1_7_7_2300_150_67,2.99,1.43,52,USD,2020-04-25,14:52:16.591143
paradigm blast,https://store.steampowered.com/app/978980/Paradigm_Blast/?snr=1_7_7_2300_150_68,4.99,1.99,60,USD,2020-04-25,14:52:18.202084
dream girls vr,https://store.steampowered.com/app/974670/DREAM_GIRLS_VR/?snr=1_7_7_2300_150_68,11.99,4.79,60,USD,2020-04-25,14:52:18.203084
the risers,https://store.steampowered.com/app/857770/The_Risers/?snr=1_7_7_2300_150_68,3.99,1.59,60,USD,2020-04-25,14:52:18.204083
bloonz toonz,https://store.steampowered.com/app/304190/Bloonz_Toonz/?snr=1_7_7_2300_150_68,2.99,1.19,60,USD,2020-04-25,14:52:18.205083
soviet bear uni adventure,https://store.steampowered.com/app/857540/Soviet_Bear_Uni_Adventure/?snr=1_7_7_2300_150_68,1.99,0.79,60,USD,2020-04-25,14:52:18.206082
尘沙的选择 the choice of sand,https://store.steampowered.com/app/977210/_THE_CHOICE_OF_SAND/?snr=1_7_7_2300_150_68,3.99,1.59,60,USD,2020-04-25,14:52:18.207082
restless hero,https://store.steampowered.com/app/1164410/Restless_Hero/?snr=1_7_7_2300_150_68,6.99,2.44,65,USD,2020-04-25,14:52:18.208081
return to sender,https://store.steampowered.com/app/1241140/Return_to_Sender/?snr=1_7_7_2300_150_68,5.99,4.19,30,USD,2020-04-25,14:52:18.209081
deerhunterx,https://store.steampowered.com/app/809770/DeerHunterX/?snr=1_7_7_2300_150_68,5.99,2.99,50,USD,2020-04-25,14:52:18.209081
murder on the island,https://store.steampowered.com/app/1052560/Murder_On_The_Island/?snr=1_7_7_2300_150_68,7.99,2.95,63,USD,2020-04-25,14:52:18.210080
bikerz,https://store.steampowered.com/app/1092580/Bikerz/?snr=1_7_7_2300_150_68,7.99,2.95,63,USD,2020-04-25,14:52:18.211081
蘭島物語：少女的約定 復刻版,https://store.steampowered.com/app/1268140/_/?snr=1_7_7_2300_150_68,14.99,8.99,40,USD,2020-04-25,14:52:18.211081
yoga lesson vr,https://store.steampowered.com/app/895580/Yoga_Lesson_VR/?snr=1_7_7_2300_150_68,19.99,9.99,50,USD,2020-04-25,14:52:18.211081
jigsaw puzzles for kids and adults - europe,https://store.steampowered.com/app/1281180/Jigsaw_Puzzles_for_Kids_and_Adults__Europe/?snr=1_7_7_2300_150_68,2.99,2.09,30,USD,2020-04-25,14:52:18.212080
let's learn korean! vocabulary,https://store.steampowered.com/app/1286360/Lets_Learn_Korean_Vocabulary/?snr=1_7_7_2300_150_68,5.99,5.09,15,USD,2020-04-25,14:52:18.213079
12 hours 2,https://store.steampowered.com/app/1126840/12_HOURS_2/?snr=1_7_7_2300_150_68,3.99,1.55,61,USD,2020-04-25,14:52:18.214079
quarantine girls,https://store.steampowered.com/app/1283420/QUARANTINE_Girls/?snr=1_7_7_2300_150_68,0.99,0.79,20,USD,2020-04-25,14:52:18.215078
阿比斯的宝藏 - treasure of abyss,https://store.steampowered.com/app/932570/__Treasure_of_abyss/?snr=1_7_7_2300_150_68,6.99,3.49,50,USD,2020-04-25,14:52:18.215078
the tales of epicton kingdom,https://store.steampowered.com/app/1109960/The_Tales_of_Epicton_Kingdom/?snr=1_7_7_2300_150_68,3.99,1.79,55,USD,2020-04-25,14:52:18.216077
red town,https://store.steampowered.com/app/1237880/Red_Town/?snr=1_7_7_2300_150_68,0.99,0.84,15,USD,2020-04-25,14:52:18.216077
chessmates,https://store.steampowered.com/app/1265110/Chessmates/?snr=1_7_7_2300_150_68,0.99,0.69,30,USD,2020-04-25,14:52:18.217076
indeep | the casual dungeon crawler,https://store.steampowered.com/app/664340/Indeep__The_casual_dungeon_crawler/?snr=1_7_7_2300_150_68,2.99,1.19,60,USD,2020-04-25,14:52:18.217076
after the suns,https://store.steampowered.com/app/1101200/After_The_Suns/?snr=1_7_7_2300_150_68,10.99,4.39,60,USD,2020-04-25,14:52:18.218075
bullyparade - der spiel,https://store.steampowered.com/app/656780/Bullyparade__DER_Spiel/?snr=1_7_7_2300_150_68,9.99,3.99,60,USD,2020-04-25,14:52:18.218075
house dating vr: cute korean girl\, sehyun,https://store.steampowered.com/app/696470/House_Dating_VR_Cute_Korean_Girl_Sehyun/?snr=1_7_7_2300_150_68,14.99,5.99,60,USD,2020-04-25,14:52:18.219075
exile squadron,https://store.steampowered.com/app/1161910/Exile_Squadron/?snr=1_7_7_2300_150_69,4.99,1.99,60,USD,2020-04-25,14:52:20.109021
nebulas lasso,https://store.steampowered.com/app/1086980/Nebulas_Lasso/?snr=1_7_7_2300_150_69,24.99,9.99,60,USD,2020-04-25,14:52:20.110021
will: the beginning,https://store.steampowered.com/app/1167970/Will_The_Beginning/?snr=1_7_7_2300_150_69,1.99,1.39,30,USD,2020-04-25,14:52:20.111020
bunker - nightmare begins,https://store.steampowered.com/app/1053740/Bunker__Nightmare_Begins/?snr=1_7_7_2300_150_69,1.99,1.39,30,USD,2020-04-25,14:52:20.111020
farm mania 2,https://store.steampowered.com/app/573710/Farm_Mania_2/?snr=1_7_7_2300_150_69,4.99,2.49,50,USD,2020-04-25,14:52:20.112020
king of vikings,https://store.steampowered.com/app/1249850/King_of_Vikings/?snr=1_7_7_2300_150_69,3.99,3.19,20,USD,2020-04-25,14:52:20.113019
moghvr,https://store.steampowered.com/app/1244450/MoghVR/?snr=1_7_7_2300_150_69,11.99,10.19,15,USD,2020-04-25,14:52:20.114019
nick logic for kids,https://store.steampowered.com/app/1072760/Nick_Logic_for_Kids/?snr=1_7_7_2300_150_69,0.99,0.69,30,USD,2020-04-25,14:52:20.114019
project j,https://store.steampowered.com/app/1190630/Project_J/?snr=1_7_7_2300_150_69,3.99,3.59,10,USD,2020-04-25,14:52:20.115018
gun brothers,https://store.steampowered.com/app/514410/Gun_Brothers/?snr=1_7_7_2300_150_69,9.99,5.99,40,USD,2020-04-25,14:52:20.115018
massive,https://store.steampowered.com/app/461400/Massive/?snr=1_7_7_2300_150_69,9.99,5.99,40,USD,2020-04-25,14:52:20.116017
neo-now!,https://store.steampowered.com/app/503420/NEONOW/?snr=1_7_7_2300_150_69,0.99,0.49,51,USD,2020-04-25,14:52:20.117017
slaughter 3: the rebels,https://store.steampowered.com/app/1214920/Slaughter_3_The_Rebels/?snr=1_7_7_2300_150_69,6.99,3.49,50,USD,2020-04-25,14:52:20.117017
demon horde master,https://store.steampowered.com/app/380790/Demon_Horde_Master/?snr=1_7_7_2300_150_69,0.99,0.49,51,USD,2020-04-25,14:52:20.118016
coronavirus evolution,https://store.steampowered.com/app/1264770/Coronavirus_Evolution/?snr=1_7_7_2300_150_69,0.99,0.79,20,USD,2020-04-25,14:52:20.118016
escape from gulag,https://store.steampowered.com/app/1274840/Escape_from_GULAG/?snr=1_7_7_2300_150_69,1.99,1.49,25,USD,2020-04-25,14:52:20.119016
easy puzzle: bridges,https://store.steampowered.com/app/1272330/Easy_puzzle_Bridges/?snr=1_7_7_2300_150_69,0.99,0.49,51,USD,2020-04-25,14:52:20.119016
pirates deck,https://store.steampowered.com/app/355120/Pirates_Deck/?snr=1_7_7_2300_150_69,0.99,0.49,51,USD,2020-04-25,14:52:20.120016
twin bros,https://store.steampowered.com/app/551670/TWIN_BROS/?snr=1_7_7_2300_150_69,0.99,0.49,51,USD,2020-04-25,14:52:20.120016
torsion,https://store.steampowered.com/app/522050/Torsion/?snr=1_7_7_2300_150_69,0.99,0.49,51,USD,2020-04-25,14:52:20.121015
lost in dungeon,https://store.steampowered.com/app/1159590/Lost_In_Dungeon/?snr=1_7_7_2300_150_69,0.99,0.49,51,USD,2020-04-25,14:52:20.121015
the divine paradox,https://store.steampowered.com/app/495630/The_Divine_Paradox/?snr=1_7_7_2300_150_69,0.99,0.49,51,USD,2020-04-25,14:52:20.122014
repulsanoid,https://store.steampowered.com/app/550890/Repulsanoid/?snr=1_7_7_2300_150_69,0.99,0.49,51,USD,2020-04-25,14:52:20.122014
asteroid rkd,https://store.steampowered.com/app/871640/Asteroid_RKD/?snr=1_7_7_2300_150_69,0.99,0.49,51,USD,2020-04-25,14:52:20.123014
the odd neon void,https://store.steampowered.com/app/1283520/The_Odd_Neon_Void/?snr=1_7_7_2300_150_69,2.99,2.24,25,USD,2020-04-25,14:52:20.123014
kiki's adventure,https://store.steampowered.com/app/1167540/KiKis_adventure/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.198619
blackbeard the cursed jungle,https://store.steampowered.com/app/1151310/Blackbeard_the_Cursed_Jungle/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.198619
desert of doitjma,https://store.steampowered.com/app/1225910/Desert_of_Doitjma/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.199619
survival space: unlimited shooting,https://store.steampowered.com/app/781830/Survival_Space_Unlimited_Shooting/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.199619
snowball rush,https://store.steampowered.com/app/1051160/Snowball_Rush/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.200620
othello 2018,https://store.steampowered.com/app/874140/Othello_2018/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.200620
goblin treasure,https://store.steampowered.com/app/1232650/Goblin_treasure/?snr=1_7_7_2300_150_70,2.99,2.24,25,USD,2020-04-25,14:52:22.201617
windshift,https://store.steampowered.com/app/879260/WINDSHIFT/?snr=1_7_7_2300_150_70,10.99,5.49,50,USD,2020-04-25,14:52:22.202618
only one burn,https://store.steampowered.com/app/1140880/Only_One_Burn/?snr=1_7_7_2300_150_70,4.99,2.49,50,USD,2020-04-25,14:52:22.202618
bitcoin vs brain,https://store.steampowered.com/app/817110/Bitcoin_VS_Brain/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.203617
imm defense,https://store.steampowered.com/app/801150/IMM_Defense/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.203617
blood island,https://store.steampowered.com/app/1009810/Blood_Island/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.204616
arena 8,https://store.steampowered.com/app/856730/ARENA_8/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.204616
the mummy pharaoh,https://store.steampowered.com/app/948120/The_Mummy_Pharaoh/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.205615
christmas defence,https://store.steampowered.com/app/979290/Christmas_Defence/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.205615
necronomistore,https://store.steampowered.com/app/1063360/Necronomistore/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.206615
shooting star,https://store.steampowered.com/app/1180700/Shooting_Star/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.207614
dodge dummy,https://store.steampowered.com/app/1007990/Dodge_Dummy/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.207614
travel mosaics 6: christmas around the world,https://store.steampowered.com/app/754830/Travel_Mosaics_6_Christmas_Around_the_World/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.208614
dodge diego,https://store.steampowered.com/app/1029050/Dodge_Diego/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.208614
npc problems: vertex coloring,https://store.steampowered.com/app/1180610/Npc_Problems_Vertex_Coloring/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.209613
fighting box,https://store.steampowered.com/app/721420/FIGHTING_BOX/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.209613
the art - metamorphosis,https://store.steampowered.com/app/1139470/THE_ART__Metamorphosis/?snr=1_7_7_2300_150_70,0.99,0.49,51,USD,2020-04-25,14:52:22.210613
deathly storm: the edge of life,https://store.steampowered.com/app/795950/Deathly_Storm_The_Edge_of_Life/?snr=1_7_7_2300_150_71,19.99,9.99,50,USD,2020-04-25,14:52:24.250001
code tracer,https://store.steampowered.com/app/1155390/Code_Tracer/?snr=1_7_7_2300_150_71,0.99,0.74,25,USD,2020-04-25,14:52:24.251000
caviar - endless stress reliever,https://store.steampowered.com/app/764740/Caviar__Endless_Stress_Reliever/?snr=1_7_7_2300_150_71,1.99,0.99,50,USD,2020-04-25,14:52:24.252000
scrolls of the lord,https://store.steampowered.com/app/723070/Scrolls_of_the_Lord/?snr=1_7_7_2300_150_71,2.99,1.49,50,USD,2020-04-25,14:52:24.252000
mind shift 🔲,https://store.steampowered.com/app/682070/MIND_SHIFT/?snr=1_7_7_2300_150_71,2.99,1.49,50,USD,2020-04-25,14:52:24.252999
robot pirates,https://store.steampowered.com/app/645780/Robot_Pirates/?snr=1_7_7_2300_150_71,1.99,0.99,50,USD,2020-04-25,14:52:24.253999
speed up,https://store.steampowered.com/app/886580/SPEED_UP/?snr=1_7_7_2300_150_71,1.99,0.99,50,USD,2020-04-25,14:52:24.253999
royal life: hard to be a queen,https://store.steampowered.com/app/1110280/Royal_Life_Hard_to_be_a_Queen/?snr=1_7_7_2300_150_71,3.99,1.99,50,USD,2020-04-25,14:52:24.254998
red zirion,https://store.steampowered.com/app/1247400/Red_Zirion/?snr=1_7_7_2300_150_71,2.99,1.49,50,USD,2020-04-25,14:52:24.255997
medieval - embers of war,https://store.steampowered.com/app/1171070/Medieval__Embers_of_War/?snr=1_7_7_2300_150_71,1.99,0.99,50,USD,2020-04-25,14:52:24.255997
king's table - the legend of ragnarok,https://store.steampowered.com/app/719310/Kings_Table__The_Legend_of_Ragnarok/?snr=1_7_7_2300_150_71,4.99,2.24,55,USD,2020-04-25,14:52:24.256997
musical reflex,https://store.steampowered.com/app/758790/Musical_Reflex/?snr=1_7_7_2300_150_71,1.99,0.89,55,USD,2020-04-25,14:52:24.256997
tactic code - 战术代码,https://store.steampowered.com/app/908020/Tactic_Code/?snr=1_7_7_2300_150_71,2.99,1.34,55,USD,2020-04-25,14:52:24.257996
anticorps vr,https://store.steampowered.com/app/1101220/Anticorps_VR/?snr=1_7_7_2300_150_71,12.99,5.84,55,USD,2020-04-25,14:52:24.258996
guns and ghosts,https://store.steampowered.com/app/945110/Guns_and_Ghosts/?snr=1_7_7_2300_150_71,4.99,2.49,50,USD,2020-04-25,14:52:24.258996
builder vr,https://store.steampowered.com/app/1203760/Builder_VR/?snr=1_7_7_2300_150_71,3.99,3.11,22,USD,2020-04-25,14:52:24.259995
factory of monsters,https://store.steampowered.com/app/875500/Factory_of_Monsters/?snr=1_7_7_2300_150_71,1.99,0.99,50,USD,2020-04-25,14:52:24.260994
rogue port - blue nightmare,https://store.steampowered.com/app/595780/Rogue_Port__Blue_Nightmare/?snr=1_7_7_2300_150_71,0.99,0.74,25,USD,2020-04-25,14:52:24.261994
rayless,https://store.steampowered.com/app/584760/Rayless/?snr=1_7_7_2300_150_71,1.99,0.91,54,USD,2020-04-25,14:52:24.261994
rogue port - red nightmare,https://store.steampowered.com/app/467310/Rogue_Port__Red_Nightmare/?snr=1_7_7_2300_150_71,0.99,0.74,25,USD,2020-04-25,14:52:24.262993
farm world,https://store.steampowered.com/app/338350/Farm_World/?snr=1_7_7_2300_150_71,5.99,3.89,35,USD,2020-04-25,14:52:24.263993
urizen shadows of the cold deluxe frosty edition,https://store.steampowered.com/app/397700/Urizen_Shadows_of_the_Cold_Deluxe_Frosty_Edition/?snr=1_7_7_2300_150_71,1.99,0.95,52,USD,2020-04-25,14:52:24.263993
the core message,https://store.steampowered.com/app/1272750/The_Core_Message/?snr=1_7_7_2300_150_71,4.99,4.49,10,USD,2020-04-25,14:52:24.264992
ロストカラーズ／再装版 / lostcolors,https://store.steampowered.com/app/1284660/__LOSTCOLORS/?snr=1_7_7_2300_150_71,34.99,24.49,30,USD,2020-04-25,14:52:24.265992
go kart survival,https://store.steampowered.com/app/713570/Go_Kart_Survival/?snr=1_7_7_2300_150_71,0.99,0.49,51,USD,2020-04-25,14:52:24.266991
space hit,https://store.steampowered.com/app/656910/Space_Hit/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.373457
prelude for a dream,https://store.steampowered.com/app/661440/Prelude_for_a_Dream/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.373457
daytona racing,https://store.steampowered.com/app/905300/Daytona_Racing/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.374457
yashik,https://store.steampowered.com/app/754800/Yashik/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.374457
stick to the end,https://store.steampowered.com/app/952970/Stick_to_the_end/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.375456
dodge this!,https://store.steampowered.com/app/1032260/Dodge_This/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.375456
vinios,https://store.steampowered.com/app/1068100/Vinios/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.375456
chocolate makes you happy: valentine's day,https://store.steampowered.com/app/1006880/Chocolate_makes_you_happy_Valentines_Day/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.376456
muscle car robot,https://store.steampowered.com/app/1058500/Muscle_Car_Robot/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.377460
peas adventure,https://store.steampowered.com/app/1062120/Peas_Adventure/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.377460
samozbor: rebellion,https://store.steampowered.com/app/982100/Samozbor_Rebellion/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.378454
labyrinth escape,https://store.steampowered.com/app/654950/Labyrinth_Escape/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.380444
rusty runner,https://store.steampowered.com/app/891990/Rusty_Runner/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.380444
pixel robot hunter,https://store.steampowered.com/app/935660/Pixel_Robot_Hunter/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.381457
cat defense,https://store.steampowered.com/app/1036840/Cat_Defense/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.381457
meowk and frocco,https://store.steampowered.com/app/1088110/Meowk_and_Frocco/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.381457
slime adventure legacy,https://store.steampowered.com/app/1138290/Slime_Adventure_Legacy/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.382457
next hand master,https://store.steampowered.com/app/1138360/Next_Hand_Master/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.382457
hockeysplit,https://store.steampowered.com/app/1206000/Hockeysplit/?snr=1_7_7_2300_150_72,0.99,0.49,51,USD,2020-04-25,14:52:26.383457
spaceguy: red space,https://store.steampowered.com/app/976240/Spaceguy_Red_Space/?snr=1_7_7_2300_150_72,1.99,0.97,51,USD,2020-04-25,14:52:26.384442
land war,https://store.steampowered.com/app/1030960/Land_War/?snr=1_7_7_2300_150_72,4.99,2.44,51,USD,2020-04-25,14:52:26.384442
mistero a villa milaflora,https://store.steampowered.com/app/1028880/Mistero_a_Villa_MilaFlora/?snr=1_7_7_2300_150_72,0.99,0.54,45,USD,2020-04-25,14:52:26.384442
block run,https://store.steampowered.com/app/1061390/Block_Run/?snr=1_7_7_2300_150_72,0.99,0.54,45,USD,2020-04-25,14:52:26.385450
zumou battoru,https://store.steampowered.com/app/1085230/Zumou_Battoru/?snr=1_7_7_2300_150_72,0.99,0.54,45,USD,2020-04-25,14:52:26.385450
pull ball,https://store.steampowered.com/app/1006920/Pull_Ball/?snr=1_7_7_2300_150_72,0.99,0.54,45,USD,2020-04-25,14:52:26.386449
amazeing lemons,https://store.steampowered.com/app/754400/Amazeing_Lemons/?snr=1_7_7_2300_150_73,5.99,2.99,50,USD,2020-04-25,14:52:28.507650
toybit quest,https://store.steampowered.com/app/847800/Toybit_Quest/?snr=1_7_7_2300_150_73,3.99,1.99,50,USD,2020-04-25,14:52:28.507650
man of honor,https://store.steampowered.com/app/756740/Man_of_Honor/?snr=1_7_7_2300_150_73,9.99,4.99,50,USD,2020-04-25,14:52:28.508651
seed of amaranth,https://store.steampowered.com/app/888750/Seed_of_Amaranth/?snr=1_7_7_2300_150_73,4.99,2.49,50,USD,2020-04-25,14:52:28.508651
horror maze - sci-fi edition,https://store.steampowered.com/app/939190/HORROR_MAZE__SciFi_Edition/?snr=1_7_7_2300_150_73,1.99,0.99,50,USD,2020-04-25,14:52:28.509639
krasava shot,https://store.steampowered.com/app/1054250/krAsAvA_Shot/?snr=1_7_7_2300_150_73,1.99,0.99,50,USD,2020-04-25,14:52:28.509639
plunger knight - washers of truth,https://store.steampowered.com/app/1055780/Plunger_Knight__Washers_of_Truth/?snr=1_7_7_2300_150_73,1.99,0.99,50,USD,2020-04-25,14:52:28.510649
forgotten in hell,https://store.steampowered.com/app/1065830/FORGOTTEN_IN_HELL/?snr=1_7_7_2300_150_73,2.99,1.49,50,USD,2020-04-25,14:52:28.510649
island 404,https://store.steampowered.com/app/993330/ISLAND_404/?snr=1_7_7_2300_150_73,4.99,2.49,50,USD,2020-04-25,14:52:28.511648
game quotes - the game,https://store.steampowered.com/app/920660/GAME_QUOTES__THE_GAME/?snr=1_7_7_2300_150_73,1.99,0.99,50,USD,2020-04-25,14:52:28.511648
the fate of the bully,https://store.steampowered.com/app/1122250/THE_FATE_OF_THE_BULLY/?snr=1_7_7_2300_150_73,1.99,0.99,50,USD,2020-04-25,14:52:28.512638
qr code killer,https://store.steampowered.com/app/1150290/QR_Code_Killer/?snr=1_7_7_2300_150_73,9.99,4.99,50,USD,2020-04-25,14:52:28.513647
safari grounds - the wilpattu leopard,https://store.steampowered.com/app/1156130/Safari_Grounds__The_Wilpattu_Leopard/?snr=1_7_7_2300_150_73,1.99,0.99,50,USD,2020-04-25,14:52:28.513647
veggie killer - remastered,https://store.steampowered.com/app/1189920/VEGGIE_KILLER__REMASTERED/?snr=1_7_7_2300_150_73,4.99,2.49,50,USD,2020-04-25,14:52:28.513647
smart moves,https://store.steampowered.com/app/1209520/Smart_Moves/?snr=1_7_7_2300_150_73,6.99,3.49,50,USD,2020-04-25,14:52:28.514647
babylonia,https://store.steampowered.com/app/1119890/Babylonia/?snr=1_7_7_2300_150_73,3.99,1.99,50,USD,2020-04-25,14:52:28.514647
retro,https://store.steampowered.com/app/1235810/Retro/?snr=1_7_7_2300_150_73,4.99,2.49,50,USD,2020-04-25,14:52:28.515652
the lost light of sisu,https://store.steampowered.com/app/876150/The_Lost_Light_of_Sisu/?snr=1_7_7_2300_150_73,9.99,4.99,50,USD,2020-04-25,14:52:28.516646
portal dogs,https://store.steampowered.com/app/1183200/Portal_Dogs/?snr=1_7_7_2300_150_73,4.99,2.49,50,USD,2020-04-25,14:52:28.516646
man face spider i,https://store.steampowered.com/app/1260690/Man_Face_Spider_I/?snr=1_7_7_2300_150_73,6.99,3.49,50,USD,2020-04-25,14:52:28.517645
quest for wartorn brotherhood,https://store.steampowered.com/app/1076830/Quest_For_Wartorn_Brotherhood/?snr=1_7_7_2300_150_73,1.99,0.99,50,USD,2020-04-25,14:52:28.517645
disc golf adventure vr,https://store.steampowered.com/app/1164550/Disc_Golf_Adventure_VR/?snr=1_7_7_2300_150_73,9.99,4.99,50,USD,2020-04-25,14:52:28.518635
space digger,https://store.steampowered.com/app/1007930/Space_Digger/?snr=1_7_7_2300_150_73,1.99,0.99,50,USD,2020-04-25,14:52:28.518635
mutiny island,https://store.steampowered.com/app/709490/Mutiny_Island/?snr=1_7_7_2300_150_73,7.99,3.99,50,USD,2020-04-25,14:52:28.519638
hot girls vr,https://store.steampowered.com/app/953610/HOT_GIRLS_VR/?snr=1_7_7_2300_150_73,11.99,5.99,50,USD,2020-04-25,14:52:28.519638
disc golf adventure vr,https://store.steampowered.com/app/1164550/Disc_Golf_Adventure_VR/?snr=1_7_7_2300_150_74,9.99,4.99,50,USD,2020-04-25,14:52:30.785034
mutiny island,https://store.steampowered.com/app/709490/Mutiny_Island/?snr=1_7_7_2300_150_74,7.99,3.99,50,USD,2020-04-25,14:52:30.785034
space digger,https://store.steampowered.com/app/1007930/Space_Digger/?snr=1_7_7_2300_150_74,1.99,0.99,50,USD,2020-04-25,14:52:30.786034
hot girls vr,https://store.steampowered.com/app/953610/HOT_GIRLS_VR/?snr=1_7_7_2300_150_74,11.99,5.99,50,USD,2020-04-25,14:52:30.786034
oh frog,https://store.steampowered.com/app/1281580/Oh_Frog/?snr=1_7_7_2300_150_74,19.99,11.99,40,USD,2020-04-25,14:52:30.787034
return to earth,https://store.steampowered.com/app/1135750/Return_to_Earth/?snr=1_7_7_2300_150_74,0.99,0.55,44,USD,2020-04-25,14:52:30.787034
